-2.00018,0.002549898
-1.99618,0.004249894
-1.99218,0.009349826
-1.98818,0.007862203
-1.98418,0.019229605
-1.98018,0.017530383
-1.97618,0.025180005
-1.97218,0.026772681
-1.96818,0.031340602
-1.96418,0.032297751
-1.96018,0.030069244
-1.95618,0.027414203
-1.95218,0.030177516
-1.94818,0.02093364
-1.94418,0.031879623
-1.94018,0.02061768
-1.93618,0.012967439
-1.93218,9.56735E-4
-1.92818,-0.008505463
-1.92418,-0.024458094
-1.92018,-0.036479466
-1.91618,-0.046696017
-1.91218,-0.04254957
-1.90818,-0.050105477
-1.90418,-0.056917861
-1.90018,-0.067354685
-1.89618,-0.073960798
-1.89218,-0.085147689
-1.88818,-0.12329406
-1.88418,-0.16488643
-1.88018,-0.22330065
-1.87618,-0.28114095
-1.87218,-0.33433395
-1.86818,-0.36753756
-1.86418,-0.38354351
-1.86018,-0.39867017
-1.85618,-0.407573
-1.85218,-0.41735523
-1.84818,-0.43969265
-1.84418,-0.4689135
-1.84018,-0.50212892
-1.83618,-0.53393344
-1.83218,-0.56107885
-1.82818,-0.59801532
-1.82418,-0.62359066
-1.82018,-0.65980159
-1.81618,-0.67971963
-1.81218,-0.70673726
-1.80818,-0.73636471
-1.80418,-0.79079243
-1.80018,-0.84911444
-1.79618,-0.86873789
-1.79218,-0.88473713
-1.78818,-0.90354358
-1.78418,-0.93078446
-1.78018,-0.96962098
-1.77618,-1.0287603
-1.77218,-1.0712725
-1.76818,-1.1565079
-1.76418,-1.2473719
-1.76018,-1.313096
-1.75618,-1.4051231
-1.75218,-1.4877671
-1.74818,-1.5673547
-1.74418,-1.6531658
-1.74018,-1.7464581
-1.73618,-1.8379182
-1.73218,-1.8915678
-1.72818,-1.9506166
-1.72418,-1.9984471
-1.72018,-2.0454117
-1.71618,-2.0879828
-1.71218,-2.1364498
-1.70818,-2.2037661
-1.70418,-2.2715807
-1.70018,-2.3290719
-1.69618,-2.3925481
-1.69218,-2.4506278
-1.68818,-2.5135675
-1.68418,-2.559885
-1.68018,-2.6134591
-1.67618,-2.6673538
-1.67218,-2.6960208
-1.66818,-2.7233181
-1.66418,-2.760177
-1.66018,-2.7868983
-1.65618,-2.8050853
-1.65218,-2.8412647
-1.64818,-2.8757884
-1.64418,-2.8917099
-1.64018,-2.9072092
-1.63618,-2.9395302
-1.63218,-2.9777885
-1.62818,-3.0210998
-1.62418,-3.0342964
-1.62018,-3.0442599
-1.61618,-3.0601043
-1.61218,-3.0911311
-1.60818,-3.1270218
-1.60418,-3.1549245
-1.60018,-3.1709343
-1.59618,-3.2091628
-1.59218,-3.2232234
-1.58818,-3.2535795
-1.58418,-3.2624194
-1.58018,-3.2719186
-1.57618,-3.25711
-1.57218,-3.2811155
-1.56818,-3.2724254
-1.56418,-3.2608881
-1.56018,-3.2651036
-1.55618,-3.2764831
-1.55218,-3.2885657
-1.54818,-3.2843915
-1.54418,-3.2817924
-1.54018,-3.2728417
-1.53618,-3.2807145
-1.53218,-3.2695584
-1.52818,-3.2768632
-1.52418,-3.2849643
-1.52018,-3.2841216
-1.51618,-3.2697371
-1.51218,-3.2535845
-1.50818,-3.2105225
-1.50418,-3.2165599
-1.50018,-3.218057
-1.49618,-3.2037452
-1.49218,-3.1818468
-1.48818,-3.1679728
-1.48418,-3.1816563
-1.48018,-3.2150994
-1.47618,-3.238424
-1.47218,-3.2672087
-1.46818,-3.2108669
-1.46418,-3.2019104
-1.46018,-3.1952219
-1.45618,-3.1845178
-1.45218,-3.1824717
-1.44818,-3.149274
-1.44418,-3.1262729
-1.44018,-3.1139703
-1.43618,-3.0803185
-1.43218,-3.0557685
-1.42818,-3.0179209
-1.42418,-2.9909982
-1.42018,-2.9621379
-1.41618,-2.9373327
-1.41218,-2.9078043
-1.40818,-2.869746
-1.40418,-2.8583383
-1.40018,-2.7983223
-1.39618,-2.795491
-1.39218,-2.7904864
-1.38818,-2.7292422
-1.38418,-2.7521971
-1.38018,-2.7063724
-1.37618,-2.6588659
-1.37218,-2.6118733
-1.36818,-2.5190224
-1.36418,-2.4902053
-1.36018,-2.4683954
-1.35618,-2.4624302
-1.35218,-2.4508361
-1.34818,-2.4194623
-1.34418,-2.4009427
-1.34018,-2.3624608
-1.33618,-2.3154342
-1.33218,-2.2898078
-1.32818,-2.2179636
-1.32418,-2.2143579
-1.32018,-2.1760442
-1.31618,-2.1448558
-1.31218,-2.1026346
-1.30818,-2.071331
-1.30418,-2.0269354
-1.30018,-2.0016348
-1.29617,-2.0261023
-1.29217,-1.9905585
-1.28817,-1.9442764
-1.28417,-1.9424111
-1.28017,-1.9503435
-1.27617,-1.9464987
-1.27217,-1.9485969
-1.26817,-1.9451424
-1.26417,-1.9268664
-1.26017,-1.9556017
-1.25617,-1.9556856
-1.25217,-1.9914545
-1.24817,-2.0104161
-1.24417,-2.0514497
-1.24017,-2.0301028
-1.23617,-1.9962362
-1.23217,-1.9692293
-1.22817,-1.950862
-1.22417,-1.9676651
-1.22017,-1.9578836
-1.21617,-1.9417942
-1.21217,-1.962717
-1.20817,-1.9704284
-1.20417,-1.9245834
-1.20017,-1.9239122
-1.19617,-1.8828958
-1.19217,-1.8590396
-1.18817,-1.88498
-1.18417,-1.8640424
-1.18017,-1.8565389
-1.17617,-1.8314799
-1.17217,-1.8045592
-1.16817,-1.8153054
-1.16417,-1.836492
-1.16017,-1.8457389
-1.15617,-1.858873
-1.15217,-1.87391
-1.14817,-1.9162085
-1.14417,-1.9233735
-1.14017,-1.9787503
-1.13617,-2.0390925
-1.13217,-2.1270705
-1.12817,-2.1880827
-1.12417,-2.2512704
-1.12017,-2.2529707
-1.11617,-2.2701699
-1.11217,-2.3265175
-1.10817,-2.3688749
-1.10417,-2.4213232
-1.10017,-2.5749236
-1.09617,-2.6245512
-1.09217,-2.7045666
-1.08817,-2.7981863
-1.08417,-2.8465345
-1.08017,-2.8547016
-1.07617,-2.8743323
-1.07217,-2.8372724
-1.06817,-2.8768022
-1.06417,-2.9174525
-1.06017,-2.9349594
-1.05617,-2.9219574
-1.05217,-2.9256623
-1.04817,-2.9319441
-1.04417,-2.9472378
-1.04017,-2.9857399
-1.03617,-2.9895643
-1.03217,-2.9986048
-1.02817,-3.0900967
-1.02417,-3.1526331
-1.02017,-3.1977616
-1.01617,-3.2645527
-1.01217,-3.2913193
-1.00817,-3.373581
-1.00417,-3.376136
-1.00017,-3.3681197
-0.99617,-3.3590524
-0.99217,-3.3743404
-0.98817,-3.4718939
-0.98417,-3.5617314
-0.98017,-3.6925519
-0.97617,-3.867452
-0.97217,-3.9452337
-0.96817,-4.0165719
-0.96417,-4.0971276
-0.96017,-4.087173
-0.95617,-4.1843808
-0.95217,-4.1734
-0.94817,-4.1293913
-0.94417,-4.1741004
-0.94017,-4.1690132
-0.93617,-4.2119257
-0.93217,-4.2198577
-0.92817,-4.2069082
-0.92417,-4.2246442
-0.92017,-4.1976488
-0.91617,-4.2118407
-0.91217,-4.2015611
-0.90817,-4.2214156
-0.90417,-4.264579
-0.90017,-4.2607337
-0.89617,-4.2672055
-0.89217,-4.2646331
-0.88817,-4.2583064
-0.88417,-4.349508
-0.88017,-4.430637
-0.87617,-4.4765891
-0.87217,-4.4878373
-0.86817,-4.4791903
-0.86417,-4.4892516
-0.86017,-4.5201985
-0.85617,-4.5753677
-0.85217,-4.6043447
-0.84817,-4.6274403
-0.84417,-4.6029324
-0.84017,-4.6529528
-0.83617,-4.7471066
-0.83217,-4.8722619
-0.82817,-4.9852834
-0.82417,-4.9915159
-0.82017,-5.0081432
-0.81617,-5.0054085
-0.81217,-5.0046875
-0.80817,-5.0100142
-0.80417,-5.008911
-0.80017,-5.0901207
-0.79617,-5.1719895
-0.79217,-5.2133445
-0.78817,-5.2569798
-0.78417,-5.2933335
-0.78017,-5.2501304
-0.77617,-5.2675616
-0.77217,-5.2761079
-0.76817,-5.2820529
-0.76417,-5.2651011
-0.76017,-5.2616815
-0.75617,-5.1880008
-0.75217,-5.1345896
-0.74817,-5.100438
-0.74417,-5.1089719
-0.74017,-5.2054116
-0.73617,-5.2340329
-0.73217,-5.3011349
-0.72817,-5.3686276
-0.72417,-5.4695816
-0.72017,-5.5335094
-0.71617,-5.4886028
-0.71217,-5.5522202
-0.70817,-5.6323589
-0.70417,-5.7093717
-0.70017,-5.8151181
-0.69617,-5.9405133
-0.69217,-6.0819434
-0.68817,-6.17322
-0.68417,-6.3332846
-0.68017,-6.4762625
-0.67617,-6.5502241
-0.67217,-6.7667049
-0.66817,-6.9209472
-0.66417,-7.0728484
-0.66017,-7.2462557
-0.65617,-7.3693846
-0.65217,-7.4893602
-0.64817,-7.5684612
-0.64417,-7.6122918
-0.64017,-7.6903823
-0.63617,-7.863963
-0.63217,-8.0749466
-0.62817,-8.1957201
-0.62417,-8.3303061
-0.62017,-8.4865131
-0.61617,-8.5172078
-0.61217,-8.5740835
-0.60817,-8.7136694
-0.60417,-8.836609
-0.60017,-9.0532631
-0.59617,-9.2491113
-0.59217,-9.4119007
-0.58817,-9.5965945
-0.58417,-9.7606976
-0.58017,-9.9984454
-0.57617,-10.215752
-0.57217,-10.380445
-0.56817,-10.505399
-0.56417,-10.607362
-0.56017,-10.728583
-0.55617,-10.891307
-0.55217,-10.993455
-0.54817,-11.211075
-0.54417,-11.296601
-0.54017,-11.483078
-0.53617,-11.65772
-0.53217,-11.773536
-0.52817,-11.848446
-0.52417,-11.78483
-0.52017,-11.584908
-0.51617,-11.446433
-0.51217,-11.502219
-0.50817,-11.558839
-0.50417,-11.616466
-0.50017,-11.69952
-0.49617,-11.868264
-0.49217,-12.111643
-0.48817,-12.333472
-0.48417,-12.50354
-0.48017,-12.706581
-0.47617,-12.929346
-0.47217,-13.21498
-0.46817,-13.494452
-0.46416,-13.791316
-0.46016,-14.173881
-0.45616,-14.491012
-0.45216,-14.864654
-0.44816,-15.193602
-0.44416,-15.523385
-0.44016,-15.882482
-0.43617,-16.158708
-0.43217,-16.437125
-0.42817,-16.734312
-0.42417,-17.001123
-0.42017,-17.209096
-0.41617,-17.457382
-0.41217,-17.727607
-0.40817,-17.888587
-0.40417,-18.144224
-0.40016,-18.382274
-0.39616,-18.577048
-0.39216,-18.820357
-0.38816,-19.051427
-0.38416,-19.303702
-0.38016,-19.521326
-0.37616,-19.708548
-0.37216,-19.853322
-0.36816,-20.021068
-0.36416,-20.232451
-0.36016,-20.379828
-0.35616,-20.586088
